COD_setor;sexo;faixa_etaria;tipo_domicilio;id_domicilio
160050105000079;F;2b;permanente;2452.0
160050105000079;F;2a;permanente;2324.0
160050105000079;M;1a;permanente;2389.0
160050105000079;M;3;permanente;2270.0
160050105000079;F;4;permanente;2479.0
160050105000079;M;2a;permanente;2368.0
160050105000079;M;0a;permanente;2415.0
160050105000079;M;6;permanente;2356.0
160050105000079;F;2b;permanente;2471.0
160050105000079;F;1b;permanente;2295.0
160050105000079;F;2a;permanente;2262.0
160050105000079;M;5;permanente;2351.0
160050105000079;F;1b;permanente;2380.0
160050105000079;F;0b;permanente;2374.0
160050105000079;M;1a;permanente;2471.0
160050105000079;M;0b;permanente;2259.0
160050105000079;F;5;permanente;2249.0
160050105000079;M;3;permanente;2378.0
160050105000079;F;1a;permanente;2487.0
160050105000079;M;0a;permanente;2479.0
160050105000079;M;4;permanente;2442.0
160050105000079;M;2b;permanente;2366.0
160050105000079;F;5;permanente;2358.0
160050105000079;M;2a;permanente;2425.0
160050105000079;F;3;permanente;2265.0
160050105000079;F;0a;permanente;2397.0
160050105000079;F;0a;permanente;2512.0
160050105000079;F;1b;permanente;2451.0
160050105000079;M;0a;permanente;2456.0
160050105000079;F;3;permanente;2408.0
160050105000079;M;3;permanente;2277.0
160050105000079;M;3;permanente;2521.0
160050105000079;F;2a;permanente;2255.0
160050105000079;M;3;permanente;2362.0
160050105000079;M;0b;permanente;2361.0
160050105000079;F;6;permanente;2356.0
160050105000079;M;0b;permanente;2517.0
160050105000079;M;0b;permanente;2404.0
160050105000079;M;0a;permanente;2402.0
160050105000079;M;0a;permanente;2403.0
160050105000079;F;0b;permanente;2482.0
160050105000079;M;5;permanente;2351.0
160050105000079;M;2b;permanente;2259.0
160050105000079;F;1b;permanente;2289.0
160050105000079;M;4;permanente;2272.0
160050105000079;M;3;permanente;2418.0
160050105000079;F;4;permanente;2282.0
160050105000079;M;4;permanente;2345.0
160050105000079;M;4;permanente;2373.0
160050105000079;F;0a;permanente;2408.0
160050105000079;M;3;permanente;2256.0
160050105000079;F;1a;permanente;2354.0
160050105000079;F;2a;permanente;2342.0
160050105000079;M;0a;permanente;2351.0
160050105000079;F;1a;permanente;2361.0
160050105000079;F;4;permanente;2496.0
160050105000079;F;6;permanente;2295.0
160050105000079;M;2a;permanente;2386.0
160050105000079;F;1b;permanente;2407.0
160050105000079;F;1a;permanente;2484.0
160050105000079;F;3;permanente;2298.0
160050105000079;F;3;permanente;2319.0
160050105000079;F;1b;permanente;2347.0
160050105000079;M;0a;permanente;2328.0
160050105000079;F;2b;permanente;2419.0
160050105000079;M;2a;permanente;2295.0
160050105000079;M;1b;permanente;2297.0
160050105000079;F;1b;permanente;2506.0
160050105000079;F;2a;permanente;2380.0
160050105000079;M;1a;permanente;2527.0
160050105000079;M;1a;permanente;2356.0
160050105000079;M;3;permanente;2494.0
160050105000079;F;4;permanente;2341.0
160050105000079;M;2a;permanente;2241.0
160050105000079;F;6;permanente;2306.0
160050105000079;M;0a;permanente;2280.0
160050105000079;M;1b;permanente;2327.0
160050105000079;M;0a;permanente;2483.0
160050105000079;M;0a;permanente;2393.0
160050105000079;M;4;permanente;2340.0
160050105000079;M;2b;permanente;2494.0
160050105000079;M;2a;permanente;2272.0
160050105000079;F;5;permanente;2359.0
160050105000079;F;0a;permanente;2295.0
160050105000079;M;1a;permanente;2270.0
160050105000079;F;4;permanente;2372.0
160050105000079;M;0b;permanente;2263.0
160050105000079;F;3;permanente;2287.0
160050105000079;F;0b;permanente;2407.0
160050105000079;M;0b;permanente;2390.0
160050105000079;F;7;permanente;2398.0
160050105000079;M;5;permanente;2382.0
160050105000079;M;0b;permanente;2531.0
160050105000079;F;4;permanente;2366.0
160050105000079;M;5;permanente;2479.0
160050105000079;M;2a;permanente;2399.0
160050105000079;M;4;permanente;2309.0
160050105000079;F;0b;permanente;2243.0
160050105000079;M;0a;permanente;2296.0
160050105000079;F;1b;permanente;2260.0
160050105000079;F;2a;permanente;2514.0
160050105000079;F;0b;permanente;2374.0
160050105000079;F;1b;permanente;2296.0
160050105000079;M;5;permanente;2343.0
160050105000079;F;4;permanente;2372.0
160050105000079;F;0a;permanente;2341.0
160050105000079;F;1a;permanente;2388.0
160050105000079;F;0a;permanente;2322.0
160050105000079;M;2a;permanente;2265.0
160050105000079;F;1b;permanente;2339.0
160050105000079;M;3;permanente;2471.0
160050105000079;M;5;permanente;2456.0
160050105000079;M;2a;permanente;2472.0
160050105000079;F;4;permanente;2393.0
160050105000079;M;0b;permanente;2527.0
160050105000079;M;2a;permanente;2365.0
160050105000079;F;2a;permanente;2513.0
160050105000079;F;0a;permanente;2471.0
160050105000079;F;2a;permanente;2294.0
160050105000079;F;5;permanente;2436.0
160050105000079;M;0b;permanente;2358.0
160050105000079;M;1a;permanente;2262.0
160050105000079;F;4;permanente;2359.0
160050105000079;M;3;permanente;2390.0
160050105000079;F;3;permanente;2260.0
160050105000079;M;5;permanente;2277.0
160050105000079;M;0a;permanente;2298.0
160050105000079;F;0a;permanente;2328.0
160050105000079;M;2b;permanente;2437.0
160050105000079;M;0a;permanente;2403.0
160050105000079;F;4;permanente;2293.0
160050105000079;M;2a;permanente;2256.0
160050105000079;F;1b;permanente;2293.0
160050105000079;F;2b;permanente;2496.0
160050105000079;M;4;permanente;2427.0
160050105000079;F;5;permanente;2507.0
160050105000079;F;0b;permanente;2448.0
160050105000079;M;1a;permanente;2339.0
160050105000079;F;2a;permanente;2482.0
160050105000079;M;6;permanente;2457.0
160050105000079;M;4;permanente;2383.0
160050105000079;M;0a;permanente;2485.0
160050105000079;F;1b;permanente;2354.0
160050105000079;M;0b;permanente;2401.0
160050105000079;F;4;permanente;2327.0
160050105000079;M;5;permanente;2408.0
160050105000079;M;0b;permanente;2318.0
160050105000079;M;7;permanente;2512.0
160050105000079;M;5;permanente;2259.0
160050105000079;F;5;permanente;2355.0
160050105000079;F;1b;permanente;2312.0
160050105000079;F;1b;permanente;2283.0
160050105000079;M;4;permanente;2471.0
160050105000079;M;5;permanente;2353.0
160050105000079;M;4;permanente;2252.0
160050105000079;M;0b;permanente;2363.0
160050105000079;M;0a;permanente;2368.0
160050105000079;M;0b;permanente;2419.0
160050105000079;F;0a;permanente;2372.0
160050105000079;M;1a;permanente;2440.0
160050105000079;M;3;permanente;2354.0
160050105000079;M;0b;permanente;2283.0
160050105000079;F;2a;permanente;2503.0
160050105000079;F;0a;permanente;2361.0
160050105000079;M;3;permanente;2389.0
160050105000079;M;3;permanente;2258.0
160050105000079;M;0b;improvisado;7017.0
160050105000079;F;0a;improvisado;7020.0
160050105000079;M;4;permanente;2397.0
160050105000079;M;5;permanente;2364.0
160050105000079;M;3;permanente;2342.0
160050105000079;F;1b;permanente;2485.0
160050105000079;F;3;permanente;2360.0
160050105000079;F;3;permanente;2429.0
160050105000079;M;0a;improvisado;7021.0
160050105000079;F;1b;permanente;2431.0
160050105000079;F;0b;improvisado;7033.0
160050105000079;F;6;permanente;2365.0
160050105000079;M;0b;improvisado;7033.0
160050105000079;F;0b;improvisado;7020.0
160050105000079;M;2a;permanente;2397.0
160050105000079;F;4;permanente;2418.0
160050105000079;F;1b;permanente;2420.0
160050105000079;F;0b;improvisado;7017.0
160050105000079;M;4;permanente;2346.0
160050105000079;F;0b;improvisado;7030.0
160050105000079;F;2b;permanente;2458.0
160050105000079;M;4;permanente;2372.0
160050105000079;M;5;improvisado;7023.0
160050105000079;M;2a;improvisado;7029.0
160050105000079;F;0a;improvisado;7031.0
160050105000079;F;1b;permanente;2484.0
160050105000079;M;1a;improvisado;7026.0
160050105000079;F;3;permanente;2412.0
160050105000079;F;0a;improvisado;7025.0
160050105000079;M;1b;improvisado;7027.0
160050105000079;M;1b;improvisado;7021.0
160050105000079;F;3;permanente;2454.0
160050105000079;M;4;improvisado;7019.0
160050105000079;F;3;permanente;2438.0
160050105000079;F;4;permanente;2295.0
160050105000079;F;3;permanente;2515.0
160050105000079;M;3;improvisado;7024.0
160050105000079;M;0b;improvisado;7032.0
160050105000079;F;1b;permanente;2492.0
160050105000079;M;2a;improvisado;7018.0
160050105000079;M;0a;improvisado;7017.0
160050105000079;F;4;permanente;2289.0
160050105000079;F;1a;permanente;2445.0
160050105000079;M;1a;improvisado;7020.0
160050105000079;F;2a;permanente;2408.0
160050105000079;M;3;improvisado;7025.0
160050105000079;M;2a;improvisado;7033.0
160050105000079;M;1b;improvisado;7030.0
160050105000079;F;0a;improvisado;7026.0
160050105000079;F;2b;permanente;2408.0
160050105000079;M;3;improvisado;7031.0
160050105000079;M;1b;improvisado;7017.0
160050105000079;F;1b;permanente;2408.0
160050105000079;M;1a;improvisado;7028.0
160050105000079;M;0a;improvisado;7033.0
160050105000079;M;3;improvisado;7022.0
160050105000079;M;2b;improvisado;7032.0
160050105000079;M;4;improvisado;7016.0
160050105000079;M;3;improvisado;7025.0
160050105000079;F;5;permanente;2354.0
160050105000079;F;4;permanente;2437.0
160050105000079;F;1b;improvisado;7026.0
160050105000079;F;4;improvisado;7025.0
160050105000079;F;4;improvisado;7025.0
160050105000079;F;3;improvisado;7032.0
160050105000079;F;3;improvisado;7033.0
160050105000079;F;2a;improvisado;7017.0
160050105000079;M;4;improvisado;7033.0
160050105000079;F;1b;improvisado;7029.0
160050105000079;F;0a;improvisado;7029.0
160050105000079;M;0a;improvisado;7025.0
160050105000079;F;0a;improvisado;7017.0
160050105000079;M;2b;improvisado;7019.0
160050105000079;F;3;improvisado;7018.0
160050105000079;F;5;improvisado;7024.0
160050105000079;F;2b;improvisado;7019.0
160050105000079;M;0a;improvisado;7028.0
160050105000079;M;2b;improvisado;7022.0
160050105000079;F;3;improvisado;7028.0
160050105000079;F;5;improvisado;7022.0
160050105000079;F;1a;improvisado;7028.0
160050105000079;M;0a;improvisado;7022.0
160050105000079;F;4;improvisado;7024.0
160050105000079;M;4;improvisado;7019.0
160050105000079;F;2a;improvisado;7018.0
160050105000079;F;4;improvisado;7022.0
160050105000079;M;3;improvisado;7024.0
160050105000079;M;3;improvisado;7018.0
160050105000079;F;4;improvisado;7018.0
160050105000079;F;3;improvisado;7024.0
160050105000079;F;0a;improvisado;7016.0
160050105000079;M;2b;improvisado;7019.0
160050105000079;M;7;improvisado;7027.0
160050105000079;F;2b;improvisado;7022.0
160050105000079;M;0b;improvisado;7027.0
160050105000079;F;3;improvisado;7019.0
160050105000079;M;1b;improvisado;7028.0
160050105000079;F;1a;improvisado;7024.0
160050105000079;M;3;improvisado;7016.0
160050105000079;M;0b;improvisado;7022.0
160050105000079;M;3;improvisado;7028.0
160050105000079;M;0a;improvisado;7018.0
160050105000079;F;0a;improvisado;7024.0
160050105000079;F;5;improvisado;7018.0
160050105000079;M;1a;improvisado;7019.0
160050105000084;M;3;permanente;2539.0
160050105000084;M;1b;permanente;2534.0
160050105000084;F;5;permanente;2546.0
160050105000084;F;1b;permanente;2544.0
160050105000084;F;3;permanente;2550.0
160050105000084;F;2a;permanente;2538.0
160050105000084;M;2a;permanente;2547.0
160050105000084;F;1a;permanente;2552.0
160050105000084;F;2a;permanente;2554.0
160050105000084;F;0a;permanente;2544.0
160050105000084;F;0b;permanente;2540.0
160050105000084;F;2b;permanente;2549.0
160050105000084;M;5;permanente;2536.0
160050105000084;M;1b;permanente;2542.0
160050105000084;M;1b;permanente;2537.0
160050105000084;M;4;permanente;2535.0
160050105000084;M;0b;permanente;2545.0
160050105000084;F;3;permanente;2553.0
160050105000084;M;5;permanente;2541.0
160050105000084;F;2b;permanente;2545.0
160050105000084;M;3;permanente;2540.0
160050105000084;M;1a;permanente;2543.0
160050105000084;F;1a;permanente;2551.0
160050105000084;M;1b;permanente;2548.0
160050105000084;F;0a;permanente;2545.0
160050105000084;M;0b;permanente;2543.0
160050105000084;F;2b;permanente;2539.0
160050105000084;M;3;permanente;2549.0
160050105000084;F;3;permanente;2550.0
160050105000084;F;3;permanente;2540.0
160050105000084;M;0b;permanente;2544.0
160050105000084;M;2a;permanente;2552.0
160050105000084;M;2a;permanente;2538.0
160050105000084;F;1a;permanente;2551.0
160050105000084;M;1a;permanente;2539.0
160050105000084;F;5;permanente;2547.0
160050105000084;M;0a;permanente;2553.0
160050105000084;M;5;permanente;2545.0
160050105000084;M;0b;permanente;2543.0
160050105000084;M;7;permanente;2543.0
160050105000084;M;4;permanente;2536.0
160050105000084;F;3;permanente;2552.0
160050105000084;F;1b;permanente;2549.0
160050105000084;F;4;permanente;2536.0
160050105000084;F;5;permanente;2553.0
160050105000084;M;0b;permanente;2549.0
160050105000084;F;0b;permanente;2552.0
160050105000084;F;2a;permanente;2551.0
160050105000084;M;4;permanente;2536.0
160050105000084;M;5;permanente;2535.0
160050105000084;M;5;permanente;2534.0
160050105000084;F;0b;permanente;2546.0
160050105000084;M;4;permanente;2548.0
160050105000084;F;0a;permanente;2537.0
160050105000084;F;4;permanente;2541.0
160050105000084;F;0b;permanente;2546.0
160050105000084;M;3;permanente;2535.0
160050105000084;M;1b;permanente;2554.0
160050105000084;F;4;permanente;2535.0
160050105000084;M;7;permanente;2542.0
160050105000084;M;6;permanente;2537.0
160050105000084;M;3;permanente;2548.0
160050105000084;F;1a;permanente;2541.0
160050105000084;F;5;permanente;2546.0
160050105000084;F;3;permanente;2535.0
160050105000084;F;0a;permanente;2546.0
160050105000084;F;4;permanente;2534.0
160050105000084;F;3;permanente;2548.0
160050105000084;F;5;permanente;2542.0
160050105000084;M;2a;permanente;2542.0
160050105000084;M;2a;permanente;2548.0
160050105000084;F;2a;permanente;2537.0
160050105000084;M;3;permanente;2534.0
160050105000084;F;1a;permanente;2554.0
160050105000084;M;0b;permanente;2542.0
160050105000084;F;2b;permanente;2534.0
160050105000084;F;3;permanente;2537.0
160050105000084;M;0a;permanente;2548.0
160050105000084;M;0a;permanente;2537.0
160050105000084;M;1a;permanente;2542.0
160050105000084;M;4;permanente;2548.0
160050105000084;F;6;permanente;2548.0
160050105000084;M;1a;permanente;2554.0
160050105000084;F;2a;permanente;2541.0
160050105000085;M;2b;permanente;2833.0
160050105000085;F;5;permanente;2812.0
160050105000085;F;0a;permanente;2879.0
160050105000085;F;1a;permanente;2722.0
160050105000085;F;1a;permanente;2737.0
160050105000085;F;1b;permanente;2685.0
160050105000085;F;0b;permanente;2561.0
160050105000085;F;2a;permanente;2840.0
160050105000085;M;1b;permanente;2594.0
160050105000085;F;3;permanente;2691.0
160050105000085;F;4;permanente;2635.0
160050105000085;F;2b;permanente;2784.0
160050105000085;F;1a;permanente;2776.0
160050105000085;F;2a;permanente;2783.0
160050105000085;F;0a;permanente;2681.0
160050105000085;M;2a;permanente;2570.0
160050105000085;F;5;permanente;2844.0
160050105000085;M;2b;permanente;2634.0
160050105000085;M;0a;permanente;2852.0
160050105000085;M;0a;permanente;2798.0
160050105000085;M;4;permanente;2665.0
160050105000085;M;1a;permanente;2706.0
160050105000085;F;3;permanente;2708.0
160050105000085;M;1a;permanente;2856.0
160050105000085;F;1b;permanente;2619.0
160050105000085;F;2a;permanente;2584.0
160050105000085;M;5;permanente;2827.0
160050105000085;M;0a;permanente;2678.0
160050105000085;F;3;permanente;2882.0
160050105000085;F;3;permanente;2880.0
160050105000085;F;5;permanente;2883.0
160050105000085;F;1a;permanente;2817.0
160050105000085;F;0a;permanente;2851.0
160050105000085;F;1a;permanente;2652.0
160050105000085;M;3;permanente;2809.0
160050105000085;M;2a;permanente;2793.0
160050105000085;M;2a;permanente;2700.0
160050105000085;M;3;permanente;2755.0
160050105000085;M;0b;permanente;2705.0
160050105000085;M;2a;permanente;2666.0
160050105000085;F;4;permanente;2636.0
160050105000085;F;3;permanente;2555.0
160050105000085;F;3;permanente;2637.0
160050105000085;F;4;permanente;2582.0
160050105000085;F;3;permanente;2797.0
160050105000085;F;2b;permanente;2673.0
160050105000085;M;0b;permanente;2580.0
160050105000085;M;6;permanente;2592.0
160050105000085;M;4;permanente;2836.0
160050105000085;M;1b;permanente;2865.0
160050105000085;F;0a;permanente;2697.0
160050105000085;F;5;permanente;2860.0
160050105000085;F;6;permanente;2749.0
160050105000085;F;3;permanente;2750.0
160050105000085;F;1b;permanente;2823.0
160050105000085;F;1b;permanente;2781.0
160050105000085;M;0a;permanente;2643.0
160050105000085;M;5;permanente;2732.0
160050105000085;F;2b;permanente;2743.0
160050105000085;F;6;permanente;2864.0
160050105000085;M;3;permanente;2845.0
160050105000085;M;3;permanente;2870.0
160050105000085;F;1b;permanente;2756.0
160050105000085;F;0b;permanente;2745.0
160050105000085;F;3;permanente;2724.0
160050105000085;M;0a;permanente;2753.0
160050105000085;M;5;permanente;2775.0
160050105000085;F;4;permanente;2826.0
160050105000085;F;4;permanente;2660.0
160050105000085;F;3;permanente;2579.0
160050105000085;F;1b;permanente;2842.0
160050105000085;M;4;permanente;2721.0
160050105000085;F;4;permanente;2819.0
160050105000085;F;1a;permanente;2567.0
160050105000085;M;2a;permanente;2701.0
160050105000085;M;0a;permanente;2777.0
160050105000085;F;1a;permanente;2853.0
160050105000085;F;0b;permanente;2857.0
160050105000085;M;3;permanente;2778.0
160050105000085;F;1a;permanente;2698.0
160050105000085;M;1a;permanente;2644.0
160050105000085;F;2b;permanente;2762.0
160050105000085;F;2a;permanente;2874.0
160050105000085;M;0b;permanente;2616.0
160050105000085;F;3;permanente;2875.0
160050105000085;F;0a;permanente;2829.0
160050105000085;F;2b;permanente;2754.0
160050105000085;F;1a;permanente;2847.0
160050105000085;M;6;permanente;2571.0
160050105000085;F;1b;permanente;2681.0
160050105000085;M;1b;permanente;2862.0
160050105000085;F;0a;permanente;2817.0
160050105000085;F;1a;permanente;2747.0
160050105000085;F;1a;permanente;2790.0
160050105000085;F;0a;permanente;2706.0
160050105000085;F;1a;permanente;2659.0
160050105000085;F;0b;permanente;2563.0
160050105000085;M;0a;permanente;2748.0
160050105000085;F;0b;permanente;2772.0
160050105000085;M;2b;permanente;2696.0
160050105000085;M;3;permanente;2608.0
160050105000085;M;1a;permanente;2672.0
160050105000085;M;1a;permanente;2821.0
160050105000085;M;2a;permanente;2810.0
160050105000085;F;2b;permanente;2815.0
160050105000085;M;1b;permanente;2562.0
160050105000085;F;4;permanente;2587.0
160050105000085;M;1a;permanente;2680.0
160050105000085;M;2b;permanente;2588.0
160050105000085;M;2b;permanente;2802.0
160050105000085;F;2b;permanente;2794.0
160050105000085;F;4;permanente;2855.0
160050105000085;F;2a;permanente;2668.0
160050105000085;M;0a;permanente;2843.0
160050105000085;F;4;permanente;2559.0
160050105000085;F;4;permanente;2850.0
160050105000085;M;6;permanente;2759.0
160050105000085;F;2b;permanente;2798.0
160050105000085;M;7;permanente;2647.0
160050105000085;M;0a;permanente;2783.0
160050105000085;F;2a;permanente;2593.0
160050105000085;F;0a;permanente;2738.0
160050105000085;M;0a;permanente;2686.0
160050105000085;F;1b;permanente;2557.0
160050105000085;F;2b;permanente;2568.0
160050105000085;M;2a;permanente;2872.0
160050105000085;M;0a;permanente;2656.0
160050105000085;F;5;permanente;2806.0
160050105000085;M;1a;permanente;2848.0
160050105000085;M;0a;permanente;2732.0
160050105000085;F;3;permanente;2569.0
160050105000085;F;2a;permanente;2820.0
160050105000085;F;0a;permanente;2645.0
160050105000085;M;5;permanente;2766.0
160050105000085;F;5;permanente;2748.0
160050105000085;M;2a;permanente;2857.0
160050105000085;F;2a;permanente;2859.0
160050105000085;M;3;permanente;2735.0
160050105000085;F;2b;permanente;2782.0
160050105000085;M;4;permanente;2576.0
160050105000085;M;5;permanente;2629.0
160050105000085;M;1b;permanente;2771.0
160050105000085;M;4;permanente;2704.0
160050105000085;M;2a;permanente;2720.0
160050105000085;M;2b;permanente;2739.0
160050105000085;F;3;permanente;2589.0
160050105000085;F;6;permanente;2707.0
160050105000085;F;4;permanente;2627.0
160050105000085;F;3;permanente;2624.0
160050105000085;F;3;permanente;2678.0
160050105000085;M;2b;permanente;2590.0
160050105000085;M;1a;permanente;2609.0
160050105000085;F;4;permanente;2610.0
160050105000085;M;3;permanente;2603.0
160050105000085;F;0a;permanente;2689.0
160050105000085;M;0a;permanente;2875.0
160050105000085;F;3;permanente;2788.0
160050105000085;M;7;permanente;2884.0
160050105000085;F;3;permanente;2675.0
160050105000085;M;3;permanente;2699.0
160050105000085;F;3;permanente;2730.0
160050105000085;F;3;permanente;2711.0
160050105000085;F;7;permanente;2740.0
160050105000085;F;1a;permanente;2838.0
160050105000085;M;4;permanente;2690.0
160050105000085;M;4;permanente;2876.0
160050105000085;M;6;permanente;2560.0
160050105000085;F;1b;permanente;2595.0
160050105000085;F;4;permanente;2861.0
160050105000085;F;1b;permanente;2736.0
160050105000085;F;2b;permanente;2653.0
160050105000085;M;1a;permanente;2643.0
160050105000085;M;2b;permanente;2655.0
160050105000085;F;6;permanente;2852.0
160050105000085;F;2a;permanente;2723.0
160050105000085;F;4;permanente;2881.0
160050105000085;M;3;permanente;2791.0
160050105000085;M;2a;permanente;2734.0
160050105000085;F;2b;permanente;2866.0
160050105000085;F;0a;permanente;2585.0
160050105000085;M;4;permanente;2824.0
160050105000085;M;2b;permanente;2663.0
160050105000085;M;1a;permanente;2650.0
160050105000085;M;1a;permanente;2621.0
160050105000085;F;3;permanente;2670.0
160050105000085;M;1a;permanente;2573.0
160050105000085;M;1a;permanente;2687.0
160050105000085;F;0a;permanente;2863.0
160050105000085;M;0b;permanente;2723.0
160050105000085;F;2b;permanente;2814.0
160050105000085;F;0a;permanente;2557.0
160050105000085;M;2b;permanente;2645.0
160050105000085;M;5;permanente;2831.0
160050105000085;M;0b;permanente;2685.0
160050105000085;F;6;permanente;2843.0
160050105000085;F;2a;permanente;2586.0
160050105000085;F;2b;permanente;2726.0
160050105000085;M;0a;permanente;2716.0
160050105000085;F;4;permanente;2674.0
160050105000085;F;3;permanente;2613.0
160050105000085;M;4;permanente;2807.0
160050105000085;M;4;permanente;2648.0
160050105000085;F;0b;permanente;2656.0
160050105000085;M;1b;permanente;2684.0
160050105000085;M;1b;permanente;2618.0
160050105000085;M;5;permanente;2646.0
160050105000085;M;6;permanente;2656.0
160050105000085;M;3;permanente;2811.0
160050105000085;M;3;permanente;2617.0
160050105000085;F;0b;permanente;2656.0
160050105000085;F;2a;permanente;2805.0
160050105000085;M;7;permanente;2654.0
160050105000085;M;7;permanente;2763.0
160050105000085;M;2a;permanente;2612.0
160050105000085;F;0a;permanente;2884.0
160050105000085;F;0a;permanente;2591.0
160050105000085;M;5;permanente;2744.0
160050105000085;M;3;permanente;2719.0
160050105000085;M;0a;permanente;2686.0
160050105000085;F;2b;permanente;2715.0
160050105000085;M;3;permanente;2638.0
160050105000085;F;0a;permanente;2855.0
160050105000085;F;1b;permanente;2561.0
160050105000085;F;4;permanente;2577.0
160050105000085;F;1b;permanente;2585.0
160050105000085;M;4;permanente;2786.0
160050105000085;F;2b;permanente;2606.0
160050105000085;F;4;permanente;2800.0
160050105000085;F;0a;permanente;2686.0
160050105000085;F;3;permanente;2741.0
160050105000085;M;4;permanente;2597.0
160050105000085;M;3;permanente;2601.0
160050105000085;F;2a;permanente;2686.0
160050105000085;F;1a;permanente;2757.0
160050105000085;M;2a;permanente;2574.0
160050105000085;F;3;permanente;2733.0
160050105000085;F;0b;permanente;2702.0
160050105000085;F;3;permanente;2808.0
160050105000085;M;5;permanente;2658.0
160050105000085;M;0b;permanente;2655.0
160050105000085;F;0b;permanente;2851.0
160050105000085;F;6;permanente;2839.0
160050105000085;F;2b;permanente;2631.0
160050105000085;F;3;permanente;2662.0
160050105000085;M;5;permanente;2851.0
160050105000085;F;0b;permanente;2840.0
160050105000085;F;5;permanente;2758.0
160050105000085;F;3;permanente;2676.0
160050105000085;F;1a;permanente;2651.0
160050105000085;F;4;permanente;2564.0
160050105000085;F;3;permanente;2867.0
160050105000085;M;1a;permanente;2583.0
160050105000085;F;2a;permanente;2877.0
160050105000085;M;2a;permanente;2712.0
160050105000085;M;5;permanente;2871.0
160050105000085;M;1a;permanente;2563.0
160050105000085;F;2a;permanente;2602.0
160050105000085;F;4;permanente;2765.0
160050105000085;M;1b;permanente;2751.0
160050105000085;F;2a;permanente;2702.0
160050105000085;M;2b;permanente;2556.0
160050105000085;M;2b;permanente;2671.0
160050105000085;F;3;permanente;2879.0
160050105000085;M;3;permanente;2591.0
160050105000085;M;3;permanente;2768.0
160050105000085;M;3;permanente;2605.0
160050105000085;F;2b;permanente;2760.0
160050105000085;F;4;permanente;2667.0
160050105000085;M;0a;permanente;2842.0
160050105000085;F;0a;permanente;2835.0
160050105000085;M;1a;permanente;2873.0
160050105000085;F;5;permanente;2813.0
160050105000085;F;3;permanente;2846.0
160050105000085;M;2b;permanente;2623.0
160050105000085;M;1b;permanente;2746.0
160050105000085;M;2b;permanente;2639.0
160050105000085;F;0a;permanente;2712.0
160050105000085;M;4;permanente;2731.0
160050105000085;F;4;permanente;2661.0
160050105000085;M;1a;permanente;2642.0
160050105000085;M;2b;permanente;2774.0
160050105000085;F;1b;permanente;2779.0
160050105000085;M;4;permanente;2614.0
160050105000085;F;3;permanente;2604.0
160050105000085;M;3;permanente;2818.0
160050105000085;F;3;permanente;2868.0
160050105000085;F;1b;permanente;2717.0
160050105000085;M;1a;permanente;2849.0
160050105000085;M;2b;permanente;2692.0
160050105000085;F;4;permanente;2633.0
160050105000085;F;3;permanente;2649.0
160050105000085;M;6;permanente;2598.0
160050105000085;M;3;permanente;2822.0
160050105000085;F;2a;permanente;2620.0
160050105000085;F;1b;permanente;2767.0
160050105000085;F;1a;permanente;2878.0
160050105000085;F;4;permanente;2640.0
160050105000085;F;0a;permanente;2561.0
160050105000085;M;0b;permanente;2658.0
160050105000085;F;2b;permanente;2803.0
160050105000085;F;2a;permanente;2834.0
160050105000085;M;1a;permanente;2738.0
160050105000085;F;0b;permanente;2732.0
160050105000085;F;4;permanente;2816.0
160050105000085;M;2a;permanente;2599.0
160050105000085;F;5;permanente;2703.0
160050105000085;F;0a;permanente;2579.0
160050105000085;M;1a;permanente;2575.0
160050105000085;M;2a;permanente;2688.0
160050105000085;M;2a;permanente;2764.0
160050105000085;M;0a;permanente;2818.0
160050105000085;F;2a;permanente;2679.0
160050105000085;M;1a;permanente;2705.0
160050105000085;M;0a;permanente;2619.0
160050105000085;F;2b;permanente;2829.0
160050105000085;F;2a;permanente;2600.0
160050105000085;M;2a;permanente;2578.0
160050105000085;M;2b;permanente;2694.0
160050105000085;F;3;permanente;2752.0
160050105000085;F;2a;permanente;2710.0
160050105000085;M;1b;permanente;2581.0
160050105000085;F;2a;permanente;2580.0
160050105000085;F;0b;permanente;2681.0
160050105000085;F;2b;permanente;2825.0
160050105000085;F;1a;permanente;2841.0
160050105000085;F;4;permanente;2695.0
160050105000085;F;2a;permanente;2616.0
160050105000085;F;3;permanente;2729.0
160050105000085;M;4;permanente;2837.0
160050105000085;M;4;permanente;2632.0
160050105000085;F;2b;permanente;2630.0
160050105000085;F;5;permanente;2558.0
160050105000085;F;2b;permanente;2885.0
160050105000085;F;1a;permanente;2728.0
160050105000085;F;3;permanente;2657.0
160050105000085;F;3;permanente;2572.0
160050105000085;M;5;permanente;2787.0
160050105000085;F;1a;permanente;2745.0
160050105000085;M;0b;permanente;2765.0
160050105000085;F;0a;permanente;2751.0
160050105000085;M;2a;permanente;2625.0
160050105000085;M;2b;permanente;2682.0
160050105000085;M;4;permanente;2789.0
160050105000085;M;3;permanente;2858.0
160050105000085;M;5;permanente;2709.0
160050105000085;F;0a;permanente;2846.0
160050105000085;M;2a;permanente;2863.0
160050105000085;F;3;permanente;2677.0
160050105000085;M;3;permanente;2716.0
160050105000085;F;0b;permanente;2607.0
160050105000085;F;0b;permanente;2768.0
160050105000085;F;2a;permanente;2761.0
160050105000085;F;2a;permanente;2664.0
